user_id,product_id,rating
70,2272607,5
70,1919257,4
70,2052876,5
70,1672955,3
70,2323251,4
70,2314219,5
70,2230142,5
70,1734540,4
70,1328822,3
70,1931419,5
70,2037570,4
70,2114577,4
70,2039683,3
70,1593037,3
70,2324416,5
70,2185106,4
70,2082659,3
70,1754092,5
70,2125664,4
70,1328814,4
70,1745793,3
71,1897453,3
71,1855220,4
71,2297505,3
71,2113157,3
71,2201879,3
71,2279990,5
71,2290674,5
71,2235489,4
71,2186211,5
71,1638220,4
71,2318988,4
71,1600162,3
71,2275816,3
71,2234151,5
71,2267078,3
71,1614775,5
71,2321636,4
71,2326627,3
71,1954494,4
71,346494,5
71,2171023,3
71,1530534,5
71,1855204,4
71,1897677,3
71,2254456,3
72,663922,3
72,2210292,5
72,2035178,3
72,1902725,4
72,2303790,3
72,2189975,4
72,1869700,4
72,2148849,5
72,2284925,4
72,2042794,4
72,2097970,5
72,2291326,5
72,1307479,3
72,2329605,3
72,2037299,5
72,2111201,4
72,2300804,5
72,2227577,4
72,2045110,4
72,1056084,5
72,1928787,5
72,2280303,5
72,2301000,3
72,1934678,3
72,2238830,5
73,1813229,5
73,2054864,3
73,1754639,4
73,2016483,3
73,2267714,3
73,1822691,5
73,2209211,4
73,1913706,3
73,1858133,4
73,2030542,4
73,1899996,5
73,2126977,3
73,2187102,5
73,2323210,3
73,1832294,5
73,1259068,5
73,2200145,5
73,1674738,3
73,2355220,4
73,463,4
73,2114528,4
73,2077477,3
73,2198562,4
73,1810696,4
73,1875053,3
74,2319663,4
74,1627777,3
74,1561182,3
74,2289189,4
74,1990217,5
74,1999895,5
74,1836600,3
74,2125888,3
74,2129468,4
74,2187334,3
74,2048841,3
74,2098895,5
74,2244606,4
74,2163954,3
74,2325157,3
74,1915396,5
74,2199909,3
74,1831395,3
74,2296473,5
74,2267128,3
74,1956010,3
74,1795327,4
74,2337681,5
74,2069664,5
74,2170884,4
75,2273639,3
75,2340198,3
75,1954544,3
75,2163012,4
75,1665082,5
75,2290559,5
75,2258168,4
75,2243046,5
75,2321768,3
75,1431436,3
75,2028470,3
75,1836592,4
75,1229095,5
75,365049,5
75,2257244,5
75,2214138,5
75,2173912,5
75,1896174,4
75,2045763,4
75,2021889,4
75,2304798,3
75,912584,4
75,1707744,3
75,2214732,3
75,1244862,3
76,2259943,3
76,1711654,5
76,1809383,3
76,2209344,3
76,2304327,3
76,2252765,4
76,2056463,5
76,1946953,3
76,1291566,5
76,2299022,5
76,2118560,5
76,1540590,5
76,2290096,3
76,860312,3
76,2258168,3
76,1447416,5
76,2296895,4
76,1774041,3
76,2173607,5
76,2319309,3
76,1824416,3
76,1800564,4
76,2221141,3
76,2313245,3
76,2102556,4
77,2266047,5
77,2088128,3
77,2314920,5
77,2118032,5
77,2320521,4
77,1687839,3
77,1976497,3
77,2078384,5
77,2319838,5
77,2142560,3
77,2319184,5
77,348946,5
77,1381581,4
77,2016079,3
77,2213486,4
77,1800259,5
77,1886084,3
77,2002061,3
77,1641836,4
77,1540202,3
77,1490101,3
77,1702539,3
77,2258176,4
77,1824671,3
77,1912120,4
78,2039998,5
78,1270214,4
78,1710177,4
78,2099901,4
78,2258846,5
78,2074482,5
78,2055762,3
78,1822725,3
78,2290096,4
78,1572288,3
78,2197630,3
78,2262269,5
78,1566124,5
78,2191567,3
78,2225936,3
78,2276657,5
78,1709831,3
78,1692052,3
78,2350486,3
78,1978618,4
78,956359,5
78,1944446,3
78,1904259,4
78,1711787,4
78,1614809,5
79,2346575,3
79,2349991,4
79,2277184,4
79,2252765,4
79,2264661,5
79,2266492,5
79,2081727,5
79,2328326,3
79,563338,4
79,2244465,4
79,2176600,5
79,1536705,4
79,1912286,4
79,2320968,4
79,2110708,5
79,2288355,4
79,1861475,3
79,1807916,4
79,2215846,4
79,1798586,5
79,2319895,5
79,1973742,3
79,1431436,4
79,1739341,5
79,1487180,3
80,1671361,5
80,2079093,3
80,2336253,3
80,1754092,4
80,2270189,4
80,2291425,4
80,2190924,3
80,1483155,4
80,1736271,5
80,1578699,5
80,2331908,4
80,2063832,3
80,2320869,3
80,2190247,3
80,1703362,3
80,1933100,3
80,1947100,4
80,1725639,4
80,2127009,4
80,1423979,4
80,2079101,5
80,2036986,4
80,2214849,4
80,1999614,4
80,1923838,4
81,2346963,3
81,1350024,4
81,2139350,3
81,2236925,5
81,2176626,5
81,2031524,5
81,1716646,3
81,2171072,3
81,1463710,5
81,1773209,3
81,2345676,4
81,2309151,3
81,2286722,5
81,2047736,5
81,2204410,5
81,1923481,3
81,2005551,5
81,2114643,5
81,1931427,4
81,1806579,3
81,2250082,5
81,1935659,4
81,2062339,3
81,1330034,4
81,2172955,4
82,2249969,4
82,2205540,3
82,1140771,3
82,1794585,3
82,2320695,4
82,2034957,3
82,2338317,3
82,2294346,4
82,1957224,4
82,2337533,4
82,2274694,5
82,2052959,3
82,2313278,5
82,2014314,5
82,2213395,3
82,1850627,5
82,1895739,3
82,2322451,4
82,1733740,4
82,1639210,3
82,2198737,5
82,2105294,5
82,2214815,5
82,1689355,4
82,2249720,5
83,1932953,3
83,2127488,3
83,2035079,4
83,1991660,4
83,1893544,5
83,2121200,4
83,1982859,3
83,1992619,3
83,2056885,5
83,1946979,5
83,1761048,5
83,2311272,4
83,2125839,3
83,2194306,4
83,2314094,5
83,1574755,4
83,2034932,3
83,2062446,3
83,1966878,3
83,1449180,3
83,2213395,3
83,2191047,5
83,1947100,5
83,2086809,3
83,2359677,5
84,2144665,4
84,2058725,4
84,1954817,3
84,2014991,3
84,2051290,5
84,2185866,4
84,2164135,3
84,2170280,3
84,772608,5
84,2175206,5
84,2213353,4
84,1961408,3
84,1954858,3
84,1913979,4
84,1697275,5
84,2155497,3
84,2070282,3
84,1614767,3
84,2195840,3
84,2156131,3
84,2189413,5
84,1993815,3
84,2316800,5
84,1898758,5
84,870519,3
85,2186831,4
85,2317071,5
85,1904382,4
85,1467315,5
85,2002806,5
85,2014215,3
85,2015493,4
85,2274694,3
85,2120491,3
85,2316875,4
85,2111722,3
85,1169770,3
85,1946649,4
85,2198844,5
85,1240944,5
85,1580778,5
85,1923515,5
85,2152163,5
85,2218618,4
85,1703677,5
85,2086296,5
85,2010999,5
85,1672120,3
85,2053155,4
85,2211456,5
86,1730431,3
86,2354637,3
86,2346328,5
86,2234565,4
86,2169431,5
86,2031268,4
86,1649854,5
86,2030393,3
86,2105310,4
86,2057057,4
86,1073063,3
86,2049286,3
86,2228443,5
86,1468164,3
86,971473,4
86,1890706,5
86,1614841,3
86,1686310,3
86,2065886,5
86,2199974,3
86,1926765,3
86,2293157,3
86,2328375,4
86,2209476,5
86,1954825,3
87,2113934,3
87,1895283,5
87,2235034,3
87,1860055,3
87,1841469,3
87,765255,5
87,1766088,4
87,2127421,3
87,1727379,3
87,2001220,4
87,2264810,5
87,1969187,4
87,2223824,3
87,2057644,3
87,2241719,3
87,1826437,3
87,1463710,5
87,2307536,4
87,1985019,3
87,1883479,5
87,2269462,5
87,1898196,4
87,1982057,3
87,1946821,3
87,1465731,5
88,2221315,3
88,1635499,5
88,1931518,3
88,1672575,4
88,2203958,5
88,2152452,3
88,1580794,4
88,1925528,4
88,2223196,5
88,2335990,5
88,1821974,4
88,2121457,4
88,2127355,3
88,2032084,5
88,2204592,3
88,2028843,4
88,2068922,3
88,1667856,3
88,2331908,4
88,2030476,5
88,2111425,4
88,2206530,3
88,2158541,4
88,2265528,5
88,2292977,5
89,2075554,3
89,2188845,4
89,2221554,5
89,1893049,5
89,2339489,4
89,1924000,4
89,2226736,5
89,1254606,5
89,2270346,5
89,1780907,5
89,1397462,3
89,1966373,3
89,2039501,3
89,2024081,3
89,2227908,5
89,2187177,3
89,1980473,5
89,2254688,5
89,2213395,4
89,2321479,4
89,1829563,3
89,2047991,3
89,2118404,4
89,1261114,5
89,2232825,5
90,2267540,5
90,1873207,3
90,2030617,4
90,1558006,3
90,1778968,4
90,2175412,5
90,2100741,5
90,2344323,3
90,1536341,3
90,2193183,4
90,1867464,5
90,2344182,5
90,762518,4
90,1499193,4
90,1459130,4
90,2186542,5
90,2254845,3
90,2290542,4
90,1837202,4
90,654095,5
90,2127348,5
90,2077642,4
90,2303287,5
90,1621523,5
90,966572,5
91,1973585,5
91,2125656,3
91,2066686,4
91,2296945,5
91,1328053,4
91,2010247,5
91,1580794,3
91,2320505,4
91,2183119,4
91,2029452,3
91,2014975,4
91,1956408,3
91,2297372,4
91,2047678,4
91,2042141,3
91,1270602,3
91,2295855,5
91,1989797,3
91,1720408,4
91,981530,4
91,1989508,3
91,650226,5
91,1868215,5
91,2197044,4
91,1694801,3
92,1658996,4
92,2243624,5
92,2047702,5
92,1614841,4
92,54312,3
92,2098887,5
92,1108869,4
92,1735349,4
92,2325058,4
92,2271542,5
92,2322477,5
92,1860055,3
92,2172831,3
92,1575000,4
92,1778299,3
92,2199883,4
92,2025690,4
92,2185106,4
92,1902725,4
92,1420652,3
92,1528264,4
92,1417567,3
92,2125581,3
92,1911387,4
92,2154441,3
93,1317775,4
93,2069458,4
93,2191252,3
93,1863901,5
93,2088029,5
93,2344810,4
93,2350023,4
93,1910694,5
93,1990191,5
93,1562859,3
93,1948454,5
93,2269975,4
93,2296895,4
93,2202521,4
93,1417617,3
93,2340057,3
93,2280055,3
93,1585009,3
93,1990217,3
93,1935329,4
93,1783653,4
93,2103182,5
93,2317675,3
93,2073526,4
93,2270148,4
94,1946979,3
94,1995521,4
94,1794379,5
94,1602960,4
94,2229417,3
94,1704402,5
94,2077998,4
94,1639228,3
94,2197085,3
94,897116,3
94,1987635,3
94,2230050,5
94,2067809,3
94,2005684,4
94,786871,5
94,1114636,5
94,2191773,4
94,2176642,4
94,1778349,4
94,1676139,4
94,2081768,5
94,2032050,3
94,1681881,4
94,1536341,5
94,1910777,5
95,1947951,4
95,2290294,3
95,2191815,4
95,2345015,5
95,2291060,3
95,2230811,5
95,1692920,3
95,1942119,3
95,2198760,3
95,1602960,4
95,685891,4
95,1851435,3
95,2290971,3
95,1484989,3
95,1711076,5
95,2309342,4
95,2338341,5
95,2319796,5
95,2126712,3
95,1931831,5
95,1030642,4
95,2223832,5
95,1875038,3
95,1902758,3
95,2227908,4
96,2028843,4
96,1890623,4
96,1942945,4
96,813345,5
96,2188761,4
96,2219236,3
96,829713,4
96,2248656,4
96,1802354,5
96,1716844,3
96,2217263,5
96,2324705,4
96,2198752,3
96,2159259,5
96,2066025,3
96,2306082,4
96,1291558,5
96,2246668,4
96,1885631,3
96,1857002,3
96,1931823,5
96,2185379,4
96,1851559,3
96,1424027,3
96,2189470,3
97,2030591,4
97,2244614,4
97,2157253,3
97,2268654,5
97,2335198,4
97,1866706,4
97,1833573,3
97,2277192,3
97,2268670,3
97,1529056,5
97,1976406,5
97,2250009,5
97,2271518,5
97,1641349,5
97,1918275,5
97,1426717,5
97,2266781,4
97,2167666,3
97,1851765,5
97,1977156,3
97,2277309,5
97,2062370,4
97,1954866,5
97,1626043,4
97,2105906,4
98,2089761,5
98,2131522,4
98,985036,3
98,1438407,4
98,1899186,3
98,1393693,4
98,1964584,4
98,1809193,3
98,1897917,3
98,2174894,3
98,1686344,4
98,2290138,4
98,352054,3
98,2057982,5
98,1773167,3
98,1993815,5
98,2081693,4
98,1376086,5
98,604223,4
98,1867670,3
98,1984335,3
98,2348084,4
98,2027860,3
98,2014678,3
98,1978618,3
99,1990597,5
99,1536812,4
99,873117,5
99,2030583,5
99,1768969,5
99,2144574,5
99,1519529,3
99,2113470,3
99,1540053,4
99,2140390,4
99,1178219,5
99,2339000,3
99,2266260,5
99,2293793,3
99,1873108,5
99,2196996,5
99,2320927,5
99,2323251,5
99,1987486,3
99,2249290,4
99,1814862,4
99,2277192,5
99,2056729,5
99,2347144,4
99,1922251,4
100,2215994,4
100,2012326,5
100,2240349,4
100,2163004,5
100,1715812,3
100,2162220,4
100,1545748,5
100,1685957,5
100,1874858,3
100,2025633,5
100,1658178,4
100,2310514,5
100,713941,4
100,2240323,5
100,2175388,5
100,1738582,5
100,2241024,3
100,2186492,4
100,2255230,3
100,2111656,5
100,2211944,3
100,2204063,3
100,911115,4
100,1847391,3
100,2202315,4
101,2030260,3
101,1815224,4
101,2034908,4
101,2196483,5
101,1628767,4
101,2315133,5
101,1773456,3
101,2335495,3
101,1913706,3
101,2234003,5
101,1503697,4
101,2300663,5
101,1979723,4
101,2318053,4
101,2258135,5
101,1510916,3
101,2272052,3
101,1475631,5
101,1989581,4
101,1933738,4
101,2201077,5
101,1988732,3
101,1873074,3
101,2284164,5
101,2110187,4
102,1721000,3
102,1005727,3
102,1698034,3
102,2284990,4
102,1850338,3
102,1375450,3
102,2189413,5
102,2328466,5
102,2216745,5
102,1966381,3
102,2042042,3
102,2256790,4
102,1815943,3
102,2158228,4
102,1994805,5
102,1989813,5
102,2149193,3
102,2204725,3
102,1839919,4
102,2082006,5
102,2046597,3
102,1988781,4
102,771196,5
102,1433945,4
102,2265866,5
103,2229763,4
103,2203560,3
103,2234961,5
103,1752443,5
103,1373299,5
103,2076313,3
103,2318749,3
103,2122091,4
103,2209393,4
103,2186427,3
103,1677269,3
103,1988880,3
103,2337376,4
103,2319499,5
103,2277143,5
103,2047629,4
103,2265528,3
103,2002061,4
103,2258770,4
103,2228443,5
103,1973866,4
103,1703123,3
103,1447184,3
103,832642,4
103,2339026,3
104,2276616,5
104,1916857,5
104,2339711,4
104,1778331,4
104,2282606,4
104,2304798,4
104,1417609,5
104,2229672,4
104,2280931,5
104,2083814,4
104,2195907,3
104,1776798,5
104,1754621,4
104,2317709,3
104,2331809,4
104,1327915,3
104,2313542,3
104,2244440,4
104,2044253,5
104,2072981,5
104,1957281,5
104,2155026,4
104,1960947,3
104,2334258,5
104,2028546,5
105,1704436,3
105,2140416,4
105,1890680,5
105,2328102,4
105,2040962,4
105,2176063,4
105,2282408,4
105,2081677,4
105,1706043,3
105,2063154,3
105,1566140,3
105,2185924,5
105,1754548,3
105,1324631,4
105,1778331,5
105,2251635,5
105,2219863,4
105,2045755,5
105,2190916,3
105,2214732,3
105,2252591,5
105,2125870,4
105,2348126,4
105,1704402,4
105,1370766,4
106,1708668,5
106,1954874,3
106,2233997,5
106,2122315,3
106,1479922,3
106,1766088,5
106,2186740,5
106,2313849,5
106,1538354,4
106,2260198,4
106,1914076,4
106,1161736,4
106,2320570,3
106,2261527,3
106,2319606,4
106,2229631,4
106,713941,5
106,2179281,3
106,2069250,5
106,2126720,3
106,1692078,3
106,1361948,3
106,2320745,5
106,2235141,5
106,1856335,5
107,2127579,4
107,1839893,4
107,2262509,5
107,2047769,3
107,2251544,3
107,1292226,5
107,2048932,3
107,2060556,5
107,2042810,4
107,2257111,3
107,2320067,3
107,1034016,4
107,1484641,5
107,1703701,5
107,2291367,4
107,2251197,3
107,2303121,4
107,1957042,4
107,2149797,3
107,2055226,5
107,2221109,5
107,1681303,3
107,1637941,5
107,1258433,4
107,1558170,4
108,1808419,5
108,1743780,3
108,1417286,5
108,2190965,4
108,137471,5
108,1784636,4
108,1703362,3
108,2083780,5
108,2047702,4
108,2070266,4
108,2192714,5
108,1988617,3
108,2236941,4
108,2179299,5
108,692558,3
108,748012,3
108,1418516,5
108,2296259,3
108,1672989,4
108,2317287,4
108,1735786,4
108,1899327,5
108,2349868,3
108,2339877,4
108,1777705,4
109,1702299,4
109,2020121,5
109,2097020,4
109,2101350,4
109,1874692,4
109,2139376,3
109,2213379,5
109,2215853,5
109,1897453,4
109,2270056,4
109,2032142,5
109,1001775,3
109,2302149,5
109,2270080,3
109,1621523,3
109,1433192,4
109,2181006,4
109,2132355,3
109,2344547,5
109,2289189,3
109,1946698,5
109,1902766,5
109,1775105,5
109,1988716,4
109,2177541,3
110,2320588,5
110,1988542,5
110,1947068,3
110,2207355,5
110,1494756,3
110,2277226,5
110,1943026,5
110,1891779,4
110,2117133,3
110,2109189,4
110,1806553,5
110,1459999,3
110,1747914,3
110,2063378,3
110,2274314,5
110,1499185,5
110,1505106,3
110,1980515,4
110,1425347,4
110,2145514,3
110,2218774,4
110,2300317,3
110,2343499,4
110,1891373,3
110,2039873,3
111,2320646,3
111,2036481,5
111,2280402,5
111,2308070,3
111,2019586,5
111,1947076,5
111,2199537,5
111,2155687,4
111,1953090,3
111,1652817,4
111,1743798,5
111,2264786,5
111,2009249,5
111,2324879,3
111,2100758,5
111,2062511,4
111,2111649,4
111,2288090,5
111,2309631,3
111,2272805,3
111,1670421,3
111,2124030,4
111,1947787,3
111,2113934,3
111,2195840,4
112,74773,3
112,2129849,4
112,2094290,4
112,1405851,4
112,1946656,3
112,1873298,3
112,1747856,4
112,1779982,5
112,1785005,4
112,2215655,4
112,1677962,3
112,1005438,4
112,1815943,4
112,1800242,3
112,1868231,4
112,1803030,5
112,1900984,3
112,2205375,3
112,2170173,5
112,2313062,4
112,1420652,3
112,2102663,3
112,1735778,5
112,2291094,3
112,2106169,5
113,945956,4
113,1108109,3
113,2207181,3
113,2000115,4
113,1990647,3
113,1984525,3
113,2037133,5
113,2038982,5
113,920462,3
113,1925577,5
113,1910413,3
113,2064970,3
113,827824,3
113,1646702,4
113,1088046,3
113,1553569,5
113,2126886,3
113,1997709,4
113,1202464,4
113,2350031,3
113,2125904,4
113,2344810,5
113,1899186,3
113,2202182,4
113,1838861,3
114,1032762,3
114,2166825,4
114,1711076,3
114,2057610,5
114,77891,5
114,2226694,5
114,2076495,3
114,2032738,5
114,2327294,4
114,2184943,4
114,2073104,4
114,1686344,5
114,2109577,3
114,2278158,3
114,1820851,5
114,1447192,3
114,2158541,5
114,1901859,4
114,1785005,4
114,1923481,3
114,2278679,3
114,2248276,5
114,2057040,4
114,1925973,5
114,1402999,4
115,2032142,4
115,2337681,5
115,2240315,4
115,1992627,3
115,2298644,3
115,2303378,3
115,2305472,4
115,1727205,5
115,2289239,4
115,2083772,5
115,1971837,3
115,2072221,5
115,2214153,3
115,1824739,4
115,2291417,5
115,2301000,3
115,2234144,5
115,1877414,5
115,2060986,5
115,2059020,3
115,2101988,3
115,2084010,4
115,2129807,3
115,2175115,3
115,2329605,5
116,2099935,5
116,2276145,5
116,2307569,4
116,2037596,5
116,1988898,4
116,2215986,4
116,2313237,5
116,2254753,5
116,2144665,3
116,2077949,5
116,1989854,5
116,1873488,5
116,2347813,3
116,2201515,4
116,1669837,4
116,1784495,5
116,2266898,4
116,2185866,3
116,2080265,4
116,2182442,4
116,2244606,3
116,1888197,4
116,1947993,4
116,2178747,3
116,2057057,4
117,1649631,5
117,2073054,5
117,2250173,3
117,2290260,4
117,2094951,4
117,1397462,4
117,1528470,4
117,1911387,4
117,2344281,4
117,847517,3
117,2304087,3
117,2336626,3
117,2032100,5
117,2283356,3
117,2231264,3
117,2294379,4
117,1284462,4
117,1993260,4
117,1744283,3
117,2078426,3
117,2003002,3
117,2214146,5
117,1630011,3
117,2249688,5
117,1108869,5
118,2324895,4
118,1758440,4
118,1672997,4
118,1895523,5
118,2100642,3
118,2075570,3
118,2058725,3
118,2225936,4
118,2209146,4
118,2309847,4
118,2001576,3
118,1602952,5
118,2236925,4
118,1405851,5
118,2303204,5
118,2117463,3
118,1848886,5
118,1958859,4
118,2317691,3
118,1410737,3
118,1931526,3
118,1140854,4
118,1509512,3
118,2046381,3
118,2270312,3
119,1975762,4
119,2270478,5
119,1989680,4
119,2280303,3
119,2083251,4
119,2052512,4
119,1990175,3
119,2309441,5
119,2178747,4
119,1614809,4
119,2078434,4
119,2057040,4
119,1785666,5
119,2286706,3
119,2145340,5
119,1906247,5
119,2229656,4
119,2030526,3
119,2006666,4
119,1215797,5
119,2204857,3
119,1891373,4
119,2205540,5
119,1815208,5
119,2053833,5
120,2197143,3
120,2188852,5
120,2113421,4
120,2056901,3
120,1927227,4
120,2210722,4
120,1307388,3
120,2132330,5
120,2201895,3
120,1684554,4
120,2109908,5
120,2083798,5
120,2327690,5
120,2166007,4
120,1885631,4
120,2111722,5
120,2209625,3
120,2119998,3
120,1949692,4
120,2327245,4
120,2311322,4
120,2309342,4
120,2171031,5
120,1536812,4
120,1755206,4
121,640979,3
121,2164671,5
121,2101335,5
121,2142560,4
121,1976695,5
121,2235315,4
121,2321156,3
121,2077881,4
121,1788058,3
121,2077972,3
121,2122638,5
121,1765452,4
121,2305183,3
121,2029775,3
121,1479922,3
121,2328375,3
121,1918911,3
121,2035111,4
121,1681071,4
121,2025732,5
121,1844182,3
121,2158038,5
121,1540053,5
121,2286433,3
121,2174282,4
122,1433945,4
122,2229581,5
122,2318822,4
122,2189843,5
122,2093557,3
122,2283703,3
122,2114536,3
122,2324705,5
122,2290286,3
122,1694058,4
122,1921550,4
122,2275790,4
122,1873413,5
122,2032506,3
122,1755206,5
122,1966381,5
122,2320885,4
122,2147155,3
122,2125664,3
122,2301117,5
122,556076,4
122,2059491,4
122,1954783,5
122,1872910,5
122,2283893,5
123,2032589,3
123,1917830,4
123,2268639,5
123,2063725,4
123,1639483,5
123,2261535,5
123,1910538,4
123,1747989,5
123,2078483,5
123,1566793,3
123,2118982,3
123,1966381,3
123,2215853,4
123,2064947,5
123,2293488,4
123,1832278,5
123,2002079,4
123,2038800,5
123,1246537,3
123,2190197,5
123,2231090,3
123,2252633,4
123,2120053,4
123,2176006,5
123,2305019,3
124,1724921,3
124,2103182,5
124,2125656,5
124,1994805,5
124,1540228,4
124,2220143,3
124,1585892,3
124,2262467,5
124,1734441,3
124,1946995,3
124,2180941,5
124,2087898,4
124,1780543,5
124,1899962,4
124,2273977,4
124,2240653,5
124,1941277,5
124,1270198,5
124,2002129,5
124,1672575,4
124,1855709,5
124,2276343,3
124,2122521,5
124,1912013,5
124,1639251,5
125,2056067,3
125,1457639,4
125,2057040,3
125,1372168,4
125,1954494,4
125,2339810,5
125,2161958,5
125,2105120,4
125,2240299,5
125,2226801,3
125,2274967,4
125,2190320,3
125,397307,3
125,1258474,4
125,2216752,5
125,2298529,3
125,1930429,5
125,2269991,4
125,2213486,5
125,1254606,3
125,2259984,3
125,2303337,4
125,2087898,4
125,2184943,3
125,2202539,5
126,2142578,3
126,1682418,4
126,969352,5
126,1685874,4
126,2295186,5
126,2158715,5
126,1564483,3
126,2068336,3
126,1910777,4
126,1895580,3
126,1910686,4
126,2126951,5
126,2216745,3
126,2005544,4
126,2102663,4
126,1788991,4
126,2102044,3
126,2333953,5
126,2176006,3
126,1890623,5
126,2064962,5
126,1972314,3
126,1971373,4
126,2301976,3
126,1978253,3
127,1417617,3
127,1862515,4
127,2294502,3
127,1674092,4
127,1728310,3
127,2259943,5
127,2101392,4
127,1739358,5
127,2225845,3
127,2250025,5
127,2317386,3
127,2185767,3
127,1820315,4
127,2147320,5
127,2100345,3
127,1499094,5
127,1950021,4
127,2247856,5
127,1715812,3
127,2176618,3
127,2295707,4
127,1498146,5
127,1872837,3
127,1802412,5
127,1457639,4
128,1662154,3
128,2189140,3
128,2072700,4
128,2007276,4
128,2284941,5
128,1319086,4
128,1931237,4
128,1375450,5
128,2249407,3
128,2155448,4
128,1900737,5
128,2171320,3
128,2256485,5
128,1167105,5
128,2309375,3
128,2271443,3
128,1918275,5
128,2280055,5
128,1630011,4
128,2155257,4
128,2109536,5
128,1167139,3
128,1920651,5
128,2044162,3
128,1745470,4
129,912584,5
129,1794056,5
129,1809748,4
129,1417617,3
129,2254381,5
129,1989847,3
129,2115939,3
129,1979616,4
129,1585009,4
129,2287852,5
129,2300150,4
129,410712,5
129,2346344,3
129,1898493,4
129,1890615,5
129,2025583,4
129,1984525,3
129,2109205,5
129,1921550,4
129,2305480,3
129,2336477,3
129,1976117,4
129,2336139,5
129,2105872,4
129,1905264,3
130,2114072,3
130,2252898,3
130,2120491,5
130,2211050,5
130,1898063,4
130,2152197,5
130,826743,3
130,2283927,3
130,1787589,5
130,2207686,4
130,2083822,5
130,2226694,3
130,2127520,4
130,1898501,3
130,2217875,4
130,2156875,3
130,1536408,4
130,2202232,3
130,2311421,5
130,1819960,4
130,2131399,3
130,1982859,4
130,2062982,4
130,2083772,4
130,2189009,5
131,2308997,4
131,1088046,5
131,2110070,3
131,1534338,3
131,1774827,5
131,1705961,3
131,1614791,5
131,2206167,4
131,2308146,3
131,1821495,3
131,2113496,3
131,1564467,5
131,2177996,4
131,2063188,4
131,1789874,3
131,1941277,4
131,1919273,3
131,2112696,3
131,2352730,3
131,2328508,4
131,2335636,4
131,1652817,3
131,2222958,5
131,1445634,5
131,1589126,5
132,2214849,3
132,2311553,5
132,2060416,5
132,2217560,4
132,74609,4
132,2099844,3
132,2274348,4
132,1817378,5
132,1784685,5
132,2166502,4
132,2291326,4
132,1974906,5
132,2226868,5
132,2351971,5
132,1835750,5
132,2029817,3
132,2313849,3
132,2218600,3
132,2340024,3
132,1675206,3
132,2266153,4
132,2179182,3
132,1669084,5
132,2322394,4
132,1648831,3
133,1247204,5
133,2038123,4
133,2309292,5
133,1881051,4
133,2114148,3
133,2316115,4
133,2059608,3
133,1989540,5
133,2163384,5
133,2137289,3
133,1961408,3
133,650226,4
133,1890706,4
133,2109643,3
133,2320612,5
133,1911395,3
133,2249241,5
133,2273589,5
133,1902212,3
133,2287852,5
133,1892488,5
133,1673441,5
133,1483502,4
133,2262269,3
133,2044162,4
134,1980432,4
134,2125847,4
134,2087294,3
134,2320083,4
134,2284164,3
134,1902725,3
134,2008704,3
134,2139723,5
134,74476,5
134,2189470,3
134,2289692,4
134,2319309,3
134,1649094,4
134,1459155,5
134,2346930,3
134,1835867,5
134,1553569,4
134,2107860,3
134,2044006,5
134,2317691,3
134,2324333,5
134,2345676,5
134,1449149,4
134,2282960,4
134,2210466,4
135,2279982,5
135,2231777,5
135,2162394,4
135,1868926,3
135,1917194,5
135,2229581,3
135,1567205,4
135,2214153,4
135,2232247,5
135,1505213,4
135,2294569,4
135,2126282,5
135,2325199,4
135,1988922,4
135,2271062,5
135,2170942,5
135,1926112,5
135,2329936,5
135,2225571,3
135,1926005,5
135,1932359,4
135,2109601,4
135,1167204,4
135,1973973,5
135,2042034,5
136,1953603,5
136,2301075,3
136,1768969,5
136,2170876,3
136,654798,3
136,1468131,4
136,2015378,3
136,2244614,4
136,1653096,4
136,2320794,4
136,2218022,4
136,2244606,3
136,2175024,4
136,2289239,5
136,2183945,5
136,1851773,3
136,2345759,5
136,1654037,4
136,2113439,3
136,2254605,3
136,1969187,3
136,2266039,3
136,2305464,3
136,2127603,4
136,2059947,5
137,2171031,5
137,2332278,5
137,646976,3
137,1712256,3
137,1851435,3
137,1800259,3
137,1824689,3
137,2282382,4
137,2323855,5
137,2176667,4
137,1201565,5
137,1424027,5
137,1942853,4
137,2289239,4
137,1747799,3
137,2122273,3
137,1821669,4
137,1832377,4
137,1829597,3
137,2338457,4
137,2285856,4
137,2155430,3
137,640979,3
137,2280329,3
137,2254977,3
138,1662709,5
138,1648237,4
138,1890706,5
138,1784636,4
138,1873397,5
138,2262327,5
138,2171254,4
138,2336063,4
138,2098713,4
138,1774041,3
138,2303824,5
138,757195,4
138,1977099,5
138,2185007,5
138,1691278,3
138,1984483,5
138,2295913,5
138,2251205,3
138,2190924,4
138,2024081,3
138,2300804,5
138,2268639,5
138,1561182,5
138,2284909,3
138,2244614,5
139,2077923,3
139,1873421,3
139,1982479,4
139,2062313,4
139,1783224,5
139,1716646,4
139,1988815,3
139,2163053,5
139,1780543,5
139,2057024,4
139,1376250,5
139,1717024,4
139,2113603,5
139,2044121,3
139,1432061,4
139,1931005,4
139,1813229,3
139,1898063,5
139,2113595,3
139,1814912,3
139,1930148,4
139,2301117,3
139,1841592,3
139,2171064,5
139,2034965,4
140,1932425,5
140,2070100,5
140,625178,5
140,136952,4
140,1863182,4
140,1774280,3
140,2262269,4
140,2273902,4
140,2046191,4
140,2085983,4
